Country,Name,State,fname
US,"Clifton, Mesa",CO,United States
US,Climax,GA,United States
US,Climax,CO,United States
US,Climax,NC,United States
US,Clinchfield,GA,United States
US,Clint,TX,United States
US,Clinton,AL,United States
US,Clinton,LA,United States
US,Clinton,MO,United States
US,Clinton,MA,United States
US,Clinton,WA,United States
US,Clinton,IN,United States
US,Clinton,MS,United States
US,Clinton,CT,United States
US,Clinton,SC,United States
US,Clinton,MD,United States
US,Clinton,MI,United States
US,Clinton,NJ,United States
US,Clinton,PA,United States
US,Clinton,TN,United States
US,Clinton,OK,United States
US,Clinton,MN,United States
US,Clinton,OH,United States
US,Clinton,NC,United States
US,Clinton,IA,United States
US,Clinton,WI,United States
US,Clinton,IL,United States
US,Clinton,NY,United States
US,Clinton,UT,United States
US,Clinton,AR,United States
US,Clinton,ME,United States
US,Clinton Township,NJ,United States
US,"Clinton, Township of",MI,United States
US,Clintonville,WI,United States
US,Clintwood,VA,United States
US,Clio,MI,United States
US,Clio,SC,United States
US,Clive,IA,United States
US,Cloquet,MN,United States
US,Closter/New Jersey,NJ,United States
US,Clover,SC,United States
US,Clover,ID,United States
US,Clover,WI,United States
US,"Clover, Halifax",VA,United States
US,Cloverdale,OR,United States
US,Cloverdale,VA,United States
US,Cloverdale,CA,United States
US,Cloverdale,OH,United States
US,Cloverdale,IN,United States
US,Cloverport,KY,United States
US,Clovis,NM,United States
US,Clovis,CA,United States
US,Clute,TX,United States
US,Clyattville,GA,United States
US,Clyde,NC,United States
US,Clyde,NJ,United States
US,Clyde,NY,United States
US,Clyde,OH,United States
US,Clyde,TX,United States
US,Clyman,WI,United States
US,Clymer,NY,United States
US,Clyo,GA,United States
US,Coachella,CA,United States
US,Coal Center,PA,United States
US,Coal City,IL,United States
US,"Coal Run, Northumberland",PA,United States
US,Coal Township,PA,United States
US,Coal Valley,IL,United States
US,Coaldale,PA,United States
US,Coalfield,TN,United States
US,Coalgate,OK,United States
US,Coalinga,CA,United States
US,Coalton,OH,United States
US,Coaltown,PA,United States
US,Coalville,UT,United States
US,Coarsegold,CA,United States
US,Coatesville,IN,United States
US,Coatesville,PA,United States
US,Coats,NC,United States
US,Cobb,WI,United States
US,Cobbs Creek,VA,United States
US,Cobden,IL,United States
US,Cobleskill,NY,United States
US,Coburg,OR,United States
US,Cochecton,NY,United States
US,Cochise,AZ,United States
US,Cochran,GA,United States
US,Cochrane,WI,United States
US,Cochranton,PA,United States
US,Cockeysville,MD,United States
US,Cockrell Hill,TX,United States
US,Cocoa,FL,United States
US,Cocoa Beach,FL,United States
US,Coconut Creek,FL,United States
US,Coconut Grove,FL,United States
US,Coden,AL,United States
US,Codorus Furnance,PA,United States
US,Cody,WY,United States
US,Coeburn,VA,United States
US,Coeur d'Alene,ID,United States
US,Coeymans,NY,United States
US,Coffee Point,AK,United States
US,Coffeen,IL,United States
US,Coffeyville,KS,United States
US,Coffman Cove,AK,United States
US,Cofield,NC,United States
US,Cogan Station,PA,United States
US,Coggon,IA,United States
US,Cohasset,MA,United States
US,Cohasset,MN,United States
US,Cohocton,NY,United States
US,Cohoes,NY,United States
US,Cohutta,GA,United States
US,Cokato,MN,United States
US,Cokeville,WY,United States
US,Colbert,WA,United States
US,Colbert,GA,United States
US,Colby,WI,United States
US,Colby,KS,United States
US,Colchester,VT,United States
US,Colchester,CT,United States
US,Colchester,IL,United States
US,Colcord,OK,United States
US,Cold Bay,AK,United States
US,Cold Spring,MN,United States
US,Cold Spring,KY,United States
US,Cold Spring,NY,United States
US,Cold Spring Harbor,NY,United States
US,Colden,NY,United States
US,Coldfoot,AK,United States
US,Coldwater,OH,United States
US,Coldwater,KS,United States
US,Coldwater,MI,United States
US,Coldwater,MS,United States
US,Coldwater,MS,United States
US,Cole Camp,MO,United States
US,Colebrook,NH,United States
US,Colebrook,CT,United States
US,Coleman,MI,United States
US,Coleman,TX,United States
US,Coleman,WI,United States
US,Coleman,OK,United States
US,Coleraine,MN,United States
US,Coles,IL,United States
US,Colesburg,IA,United States
US,Coleville,CA,United States
US,Colfax,WI,United States
US,Colfax,IL,United States
US,Colfax,LA,United States
US,Colfax,NC,United States
US,Colfax,CA,United States
US,Colfax,WA,United States
US,Colgate,ND,United States
US,College,AK,United States
US,College City,CA,United States
US,College Corner,OH,United States
US,College Grove,TN,United States
US,College Park,MD,United States
US,College Park,GA,United States
US,College Point,NY,United States
US,College Station,TX,United States
US,Collegedale,TN,United States
US,Collegeville,PA,United States
US,Collegeville,IN,United States
US,Collegeville,CA,United States
US,Collegeville,MN,United States
US,Colleyville,TX,United States
US,Collierville,TN,United States
US,Collingdale,PA,United States
US,Collingswood,NJ,United States
US,Collins,ID,United States
US,Collins,MS,United States
US,Collins,NY,United States
US,Collins,GA,United States
US,Collinston,UT,United States
US,Collinsville,TX,United States
US,Collinsville,CT,United States
US,Collinsville,OK,United States
US,Collinsville,AL,United States
US,Collinsville,VA,United States
US,Collinsville,IL,United States
US,Collinwood,TN,United States
US,Colma,CA,United States
US,Colman,SD,United States
US,Colmar,PA,United States
US,Colo,IA,United States
US,Coloma,MI,United States
US,Colon,MI,United States
US,Colona,IL,United States
US,Colonia,NJ,United States
US,Colonial Heights,VA,United States
US,Colonie,NY,United States
US,Colony,KS,United States
US,Colony,WY,United States
US,Colora,MD,United States
US,Colorado City,TX,United States
US,Colorado City,CO,United States
US,Colorado Creek,AK,United States
US,Colorado Springs,CO,United States
US,Colquitt,GA,United States
US,Colrain,MA,United States
US,Colstrip,MT,United States
US,Colt,AR,United States
US,Colton,CA,United States
US,Colton,OR,United States
US,Colts Neck,NJ,United States
US,Columbia,MD,United States
US,Columbia,SC,United States
US,Columbia,VA,United States
US,Columbia,MS,United States
US,Columbia,PA,United States
US,Columbia,IL,United States
US,Columbia,CA,United States
US,Columbia,MO,United States
US,Columbia,WI,United States
US,Columbia,AL,United States
US,Columbia,NC,United States
US,Columbia,CT,United States
US,Columbia,TN,United States
US,Columbia,KY,United States
US,Columbia,NJ,United States
US,Columbia City,IN,United States
US,Columbia Cross Roads,PA,United States
US,Columbia Falls,ME,United States
US,Columbia Falls,MT,United States
US,Columbia Heights,MN,United States
US,Columbia Station,OH,United States
US,Columbiana,OH,United States
US,Columbiana,AL,United States
US,Columbiaville,MI,United States
US,Columbus,MT,United States
US,Columbus,IL,United States
US,Columbus,WI,United States
US,Columbus,IN,United States
US,Columbus,OH,United States
US,Columbus,GA,United States
US,Columbus,NM,United States
US,Columbus,NC,United States
US,Columbus,ND,United States
US,Columbus,MO,United States
US,Columbus,NE,United States
US,Columbus,MS,United States
US,Columbus,KS,United States
US,Columbus,KY,United States
US,Columbus,TX,United States
US,Columbus,MI,United States
US,Columbus,NJ,United States
US,Columbus Grove,OH,United States
US,Columbus Junction,IA,United States
US,Colusa,CA,United States
US,Colver,PA,United States
US,Colville,WA,United States
US,Colwich,KS,United States
US,Comanche,TX,United States
US,Comanche,OK,United States
US,Combes,TX,United States
US,Combined Locks,WI,United States
US,Comfort,TX,United States
US,Commack,NY,United States
US,Commerce,TX,United States
US,Commerce,OK,United States
US,Commerce,GA,United States
US,Commerce City,CO,United States
US,Commerce Township,MI,United States
US,Commerce/Los Angeles,CA,United States
US,Como,MS,United States
US,Compton,CA,United States
US,Compton,IL,United States
US,Comstock,MI,United States
US,Comstock Park,MI,United States
US,Comyn,TX,United States
US,Concan,TX,United States
US,Concho,AZ,United States
US,Concord,MA,United States
US,Concord,CA,United States
US,Concord,NH,United States
US,Concord,VA,United States
US,Concord,MI,United States
US,Concord,GA,United States
US,Concord,TX,United States
US,Concord,NC,United States
US,"Concord, Lake",OH,United States
US,Concordia,MO,United States
US,Concordia,KS,United States
US,Concordville,PA,United States
US,Concrete,WA,United States
US,Conestee,SC,United States
US,Conestoga,PA,United States
US,Conesville,OH,United States
US,Conewango Valley,NY,United States
US,Confluence,PA,United States
US,Congers,NY,United States
US,Congo,WV,United States
US,Congress,AZ,United States
US,Conifer,CO,United States
US,Conklin,NY,United States
US,Conklin,MI,United States
US,Conley,KY,United States
US,Conley,GA,United States
US,Conneaut,OH,United States
US,Conneautville,PA,United States
US,Connell,WA,United States
US,Connellsville,PA,United States
US,Connelly Springs,NC,United States
US,Connellys Springs,NC,United States
US,Connersville,IN,United States
US,Conover,NC,United States
US,Conowingo,MD,United States
US,Conrad,MT,United States
US,Conrad,IA,United States
US,Conroe,TX,United States
US,Conroy,IA,United States
US,Conshohocken,PA,United States
US,Constantine,MI,United States
US,Continental,OH,United States
US,Contoocook,NH,United States
US,Convent,LA,United States
US,Converse,LA,United States
US,Converse,TX,United States
US,Convoy,OH,United States
US,Conway,SC,United States
US,Conway,AR,United States
US,Conway,NC,United States
US,Conway,KY,United States
US,Conway,KS,United States
US,Conway,NH,United States
US,Conway,MI,United States
US,Conway,MA,United States
US,Conyers,GA,United States
US,Conyngham,PA,United States
US,Cook,MN,United States
US,Cookeville,TN,United States
US,Cooks Springs,AL,United States
US,Cooksville,MD,United States
US,Cool,CA,United States
US,Cooleemee,NC,United States
US,Coolidge,GA,United States
US,Coolidge,AZ,United States
US,Coon Rapids,IA,United States
US,Coon Rapids,MN,United States
US,Coon Valley,WI,United States
US,Cooper,TX,United States
US,Cooper City,FL,United States
US,Cooper Landing,AK,United States
US,Cooper Lodge,AK,United States
US,Cooper River Landing,SC,United States
US,Coopersburg,PA,United States
US,Cooperstown,NY,United States
US,Cooperstown,ND,United States
US,Coopersville,MI,United States
US,Coopertown,TN,United States
US,Coos Bay,OR,United States
US,Coosa,GA,United States
US,Coosa Pines,AL,United States
US,Copake,NY,United States
US,Copake Falls,NY,United States
US,Copan,OK,United States
US,Cope,CO,United States
US,Copell,TX,United States
US,Copemish,MI,United States
US,Copenhagen,NY,United States
US,Copiague,NY,United States
US,Coplay,PA,United States
US,Copley,OH,United States
US,Coppell,TX,United States
US,Copper Canyon,TX,United States
US,Copper Centre,AK,United States
US,Copper Mountain,CO,United States
US,Copperas Cove,TX,United States
US,Copperhill,TN,United States
US,Copperton,UT,United States
US,Coquille,OR,United States
US,Coral Gables,FL,United States
US,Coral Springs,FL,United States
US,Coral Way Village/Miami,FL,United States
US,Coralville,IA,United States
US,Coram,NY,United States
US,Coraopolis,PA,United States
US,Corbin,KY,United States
US,Corbin City,NJ,United States
US,Corcoran,MN,United States
US,Corcoran,CA,United States
US,Cordele,GA,United States
US,Cordelia,CA,United States
US,Cordova,MD,United States
US,Cordova,AK,United States
US,Cordova,WV,United States
US,Cordova,TN,United States
US,Cordova,IL,United States
US,Cordova,NC,United States
US,Corfu,NY,United States
US,Corinna,ME,United States
US,Corinne,UT,United States
US,Corinth,MS,United States
US,Corinth,NY,United States
US,Corinth,TX,United States
US,Corinth,TN,United States
US,Cornelia,GA,United States
US,Cornelius,NC,United States
US,Cornelius,OR,United States
US,Cornelius Pass,OR,United States
US,Corner Bay,AK,United States
US,Cornersville,TN,United States
US,Corning,IA,United States
US,Corning,AR,United States
US,Corning,CA,United States
US,Corning,NY,United States
US,Cornville,AZ,United States
US,Cornwall,VT,United States
US,"Cornwall, Town of",NY,United States
US,Cornwells Heights,PA,United States
US,Corolla,NC,United States
US,Corona,CA,United States
US,Corona,NY,United States
US,Corona del Mar,CA,United States
US,Coronado,CA,United States
US,Corpus Christi,TX,United States
US,Corrales,NM,United States
US,Corralitos,CA,United States
US,Correctionville,IA,United States
US,Corrigan,TX,United States
US,Corry,PA,United States
US,Corsica,SD,United States
US,Corsicana,TX,United States
US,Corte Madera,CA,United States
US,Cortez,CO,United States
US,Cortland,IN,United States
US,Cortland,NY,United States
US,Cortland,IL,United States
US,Cortland,OH,United States
US,Corunna,MI,United States
US,Corunna,IN,United States
US,Corvallis,OR,United States
US,Corvallis,MT,United States
US,Corvallis-Albany Apt,OR,United States
US,Corwith,IA,United States
US,Cory,IN,United States
US,Corydon,IN,United States
US,"Corydon, Wayne",IA,United States
US,Cos Cob,CT,United States
US,Cosby,TN,United States
US,Coshocton,OH,United States
US,Cosmopolis,WA,United States
US,Costa Mesa,CA,United States
US,Cotati,CA,United States
US,Coto de Caza,CA,United States
US,Cottage City,MD,United States
US,Cottage Grove,MN,United States
US,Cottage Grove,WI,United States
US,Cottage Grove,TN,United States
US,Cottage Grove,IL,United States
US,Cottage Grove,OR,United States
US,Cottage Hills,IL,United States
US,Cotton Plant,AR,United States
US,Cotton Valley,LA,United States
US,Cottondale,AL,United States
US,Cottondale,FL,United States
US,Cottonton,AL,United States
US,Cottontown,TN,United States
US,Cottonwood,AZ,United States
US,Cottonwood,CA,United States
US,Cottonwood,MN,United States
US,Cottonwood,AL,United States
US,Cottonwood Heights,UT,United States
US,Cottrellville,MI,United States
US,Cotulla,TX,United States
US,Coudersport,PA,United States
US,Coulee Dam,WA,United States
US,Coulter,IA,United States
US,Coulterville,IL,United States
US,Counce,TN,United States
US,Council,AK,United States
US,Council,ID,United States
US,Council Bluffs,IA,United States
US,Council Grove,KS,United States
US,Country Club Hills,IL,United States
US,Country Side,IL,United States
US,Countryside,IL,United States
US,Coupeville,WA,United States
US,Coupland,TX,United States
US,Courtdale,PA,United States
US,Courtland,AL,United States
US,Courtland,KS,United States
US,Courtland,MN,United States
US,Courtland,CA,United States
US,Courtland,VA,United States
US,Coushatta,LA,United States
US,Cove,AR,United States
